hora,temp,light,soil
14:27:24,25.25,184585,23.03
14:27:27,25.23,184548,23.05
14:27:30,25.24,184511,23.07
14:27:33,25.22,184474,23.09
14:27:36,25.23,184436,23.11
14:27:39,25.21,184399,23.13
14:27:42,25.22,184362,23.15
14:27:45,25.20,184325,23.17
14:27:48,25.21,184287,23.19
14:27:51,25.19,184250,23.21
14:27:54,25.20,184213,23.23
14:27:57,25.18,184176,23.25
14:28:00,25.19,184138,23.27
14:28:03,25.17,184101,23.29
14:28:06,25.18,184064,23.31
14:28:09,25.16,184027,23.33
14:28:12,25.17,183989,23.35
14:28:15,25.15,183952,23.37
14:28:18,25.16,183915,23.39
14:28:21,25.14,183878,23.41
14:28:24,25.15,183840,23.43
14:28:27,25.13,183803,23.45
14:28:30,25.14,183766,23.47
14:28:33,25.12,183729,23.49
14:28:36,25.13,183691,23.51
14:28:39,25.11,183654,23.53
14:28:42,25.12,183617,23.55
14:28:45,25.10,183580,23.57
14:28:48,25.11,183542,23.59
14:28:51,25.09,183505,23.61
14:28:54,25.10,183468,23.63
14:28:57,25.08,183431,23.65
14:29:00,25.09,183393,23.67
14:29:03,25.07,183356,23.69
14:29:06,25.08,183319,23.71
14:29:09,25.06,183282,23.73
14:29:12,25.07,183244,23.75
14:29:15,25.05,183207,23.77
14:29:18,25.06,183170,23.79
14:29:21,25.04,183133,23.81
14:29:24,25.05,183095,23.83
14:29:27,25.03,183058,23.85
14:29:30,25.04,183021,23.87
14:29:33,25.02,182984,23.89
14:29:36,25.03,182946,23.91
14:29:39,25.01,182909,23.93
14:29:42,25.02,182872,23.95
14:29:45,25.00,182835,23.97
14:29:48,25.01,182797,23.99
14:29:51,24.99,182760,23.98
14:29:54,25.00,182723,23.96
14:29:57,24.98,182686,23.94
14:30:00,24.99,182648,23.92
14:30:03,24.97,182611,23.90
14:30:06,24.98,182574,23.88
14:30:09,24.96,182537,23.86
14:30:12,24.97,182499,23.84
14:30:15,24.95,182462,23.82
14:30:18,24.96,182425,23.80
14:30:21,24.94,182388,23.78
14:30:24,24.95,182350,23.76
14:30:27,24.93,182313,23.74
14:30:30,24.94,182276,23.72
14:30:33,24.92,182239,23.70
14:30:36,24.93,182201,23.68
14:30:39,24.91,182164,23.66
14:30:42,24.92,182127,23.64
14:30:45,24.90,182090,23.62
14:30:48,24.91,182052,23.60
14:30:51,24.89,182015,23.58
14:30:54,24.90,181978,23.56
14:30:57,24.88,181941,23.54
14:31:00,24.89,181903,23.52
14:31:03,24.87,181866,23.50
14:31:06,24.88,181829,23.48
14:31:09,24.86,181792,23.46
14:31:12,24.87,181754,23.44
14:31:15,24.85,181717,23.42
14:31:18,24.86,181680,23.40
14:31:21,24.84,181643,23.38
14:31:24,24.85,181605,23.36
14:31:27,24.83,181568,23.34
14:31:30,24.84,181531,23.32
14:31:33,24.82,181494,23.30
14:31:36,24.83,181456,23.28
14:31:39,24.81,181419,23.26
14:31:42,24.82,181382,23.24
14:31:45,24.80,181345,23.22
14:31:48,24.81,181307,23.20
14:31:51,24.79,181270,23.18
14:31:54,24.80,181233,23.16
14:31:57,24.78,181196,23.14
14:32:00,24.79,181158,23.12
14:32:03,24.77,181121,23.10
14:32:06,24.78,181084,23.08
14:32:09,24.76,181047,23.06
14:32:12,24.77,181009,23.04
14:32:15,24.75,180972,23.02
14:32:18,24.76,180935,23.00
14:32:21,24.74,180898,23.01
14:32:24,24.75,180860,23.03
14:32:27,24.73,180823,23.05
14:32:30,24.74,180786,23.07
14:32:33,24.72,180749,23.09
14:32:36,24.73,180711,23.11
14:32:39,24.71,180674,23.13
14:32:42,24.72,180637,23.15
14:32:45,24.70,180600,23.17
14:32:48,24.71,180562,23.19
14:32:51,24.69,180525,23.21
14:32:54,24.70,180488,23.23
14:32:57,24.68,180451,23.25
14:33:00,24.69,180413,23.27
14:33:03,24.67,180376,23.29
14:33:06,24.68,180339,23.31
14:33:09,24.66,180302,23.33
14:33:12,24.67,180264,23.35
14:33:15,24.65,180227,23.37
14:33:18,24.66,180190,23.39
14:33:21,24.64,180153,23.41
14:33:24,24.65,180115,23.43
14:33:27,24.63,180078,23.45
14:33:30,24.64,180041,23.47
14:33:33,24.62,180004,23.49
14:33:36,24.63,179966,23.51
14:33:39,24.61,179929,23.53
14:33:42,24.62,179892,23.55
14:33:45,24.60,179855,23.57
14:33:48,24.61,179817,23.59
14:33:51,24.59,179780,23.61
14:33:54,24.60,179743,23.63
14:33:57,24.58,179706,23.65
14:34:00,24.59,179668,23.67
14:34:03,24.57,179631,23.69
14:34:06,24.58,179594,23.71
14:34:09,24.56,179557,23.73
14:34:12,24.57,179519,23.75
14:34:15,24.55,179482,23.77
14:34:18,24.56,179445,23.79
14:34:21,24.54,179408,23.81
14:34:24,24.55,179370,23.83
14:34:27,24.53,179333,23.85
14:34:30,24.54,179296,23.87
14:34:33,24.52,179259,23.89
14:34:36,24.53,179221,23.91
14:34:39,24.51,179184,23.93
14:34:42,24.52,179147,23.95
14:34:45,24.50,179110,23.97
14:34:48,24.51,179072,23.99
14:34:51,24.49,179035,23.98
14:34:54,24.50,178998,23.96
14:34:57,24.48,178961,23.94
14:35:00,24.49,178923,23.92
14:35:03,24.47,178886,23.90
14:35:06,24.48,178849,23.88
14:35:09,24.46,178812,23.86
14:35:12,24.47,178774,23.84
14:35:15,24.45,178737,23.82
14:35:18,24.46,178700,23.80
14:35:21,24.44,178663,23.78
14:35:24,24.45,178625,23.76
14:35:27,24.43,187588,23.74
14:35:30,24.44,187551,23.72
14:35:33,24.42,187514,23.70
14:35:36,24.43,187476,23.68
14:35:39,24.41,187439,23.66
14:35:42,24.42,187402,23.64
14:35:45,24.40,187365,23.62
14:35:48,24.41,187327,23.60
14:35:51,24.39,187290,23.58
14:35:54,24.40,187253,23.56
14:35:57,24.38,187216,23.54
14:36:00,24.39,187178,23.52
14:36:03,24.37,187141,23.50
14:36:06,24.38,187104,23.48
14:36:09,24.36,187067,23.46
14:36:12,24.37,187029,23.44
14:36:15,24.35,186992,23.42
14:36:18,24.36,186955,23.40
14:36:21,24.34,186918,23.38
14:36:24,24.35,186880,23.36
14:36:27,24.33,186843,23.34
14:36:30,24.34,186806,23.32
14:36:33,24.32,186769,23.30
14:36:36,24.33,186731,23.28
14:36:39,24.31,186694,23.26
14:36:42,24.32,186657,23.24
14:36:45,24.30,186620,23.22
14:36:48,24.31,186582,23.20
14:36:51,24.29,186545,23.18
14:36:54,24.30,186508,23.16
14:36:57,24.28,186471,23.14
14:37:00,24.29,186433,23.12
14:37:03,24.27,186396,23.10
14:37:06,24.28,186359,23.08
14:37:09,24.26,186322,23.06
14:37:12,24.27,186284,23.04
14:37:15,24.25,186247,23.02
14:37:18,24.26,186210,23.00
14:37:21,24.24,186173,23.01
14:37:24,24.25,186135,23.03
14:37:27,24.23,186098,23.05
14:37:30,24.24,186061,23.07
14:37:33,24.22,186024,23.09
14:37:36,24.23,185986,23.11
14:37:39,24.21,185949,23.13
14:37:42,24.22,185912,23.15
14:37:45,24.20,185875,23.17
14:37:48,24.21,185837,23.19
14:37:51,24.19,185800,23.21
14:37:54,24.20,185763,23.23
14:37:57,24.18,185726,23.25
14:38:00,24.19,185688,23.27
14:38:03,24.17,185651,23.29
14:38:06,24.18,185614,23.31
14:38:09,24.16,185577,23.33
14:38:12,24.17,185539,23.35
14:38:15,24.15,185502,23.37
14:38:18,24.16,185465,23.39
14:38:21,24.14,185428,23.41
14:38:24,24.15,185390,23.43
14:38:27,24.13,185353,23.45
14:38:30,24.14,185316,23.47
14:38:33,24.12,185279,23.49
14:38:36,24.13,185241,23.51
14:38:39,24.11,185204,23.53
14:38:42,24.12,185167,23.55
14:38:45,24.10,185130,23.57
14:38:48,24.11,185092,23.59
14:38:51,24.09,185055,23.61
14:38:54,24.10,185018,23.63
14:38:57,24.08,184981,23.65
14:39:00,24.09,184943,23.67
14:39:03,24.07,184906,23.69
14:39:06,24.08,184869,23.71
14:39:09,24.06,184832,23.73
14:39:12,24.07,184794,23.75
14:39:15,24.05,184757,23.77
14:39:18,24.06,184720,23.79
14:39:21,24.04,184683,23.81
14:39:24,24.05,184645,23.83
14:39:27,24.03,184608,23.85
14:39:30,24.04,184571,23.87
14:39:33,24.02,184534,23.89
14:39:36,24.03,184496,23.91
14:39:39,24.01,184459,23.93
14:39:42,24.02,184422,23.95
14:39:45,24.00,184385,23.97
14:39:48,24.01,184347,23.99
14:39:51,23.99,184310,23.98
14:39:54,24.00,184273,23.96
14:39:57,23.98,184236,23.94
14:40:00,23.99,184198,23.92
14:40:03,23.97,184161,23.90
14:40:06,23.98,184124,23.88
14:40:09,23.96,184087,23.86
14:40:12,23.97,184049,23.84
14:40:15,23.95,184012,23.82
14:40:18,23.96,183975,23.80
14:40:21,23.94,183938,23.78
14:40:24,23.95,183900,23.76
14:40:27,23.93,183863,23.74
14:40:30,23.94,183826,23.72
14:40:33,23.92,183789,23.70
14:40:36,23.93,183751,23.68
14:40:39,23.91,183714,23.66
14:40:42,23.92,183677,23.64
14:40:45,23.90,183640,23.62
14:40:48,23.91,183602,23.60
14:40:51,23.89,183565,23.58
14:40:54,23.90,183528,23.56
14:40:57,23.88,183491,23.54
14:41:00,23.89,183453,23.52
14:41:03,23.87,183416,23.50
