hora,temp,light,soil
22:06:33,17.56,418729,20.35
22:06:36,17.57,418776,20.68
22:06:39,17.57,418822,20.21
22:06:42,17.57,418869,20.54
22:06:45,17.58,418916,20.87
22:06:48,17.58,418962,20.17
22:06:51,17.58,419009,20.50
22:06:54,17.59,419056,20.83
22:06:57,17.59,419102,20.06
22:07:00,17.59,419149,20.39
22:07:03,17.60,419196,20.72
22:07:06,17.60,419242,20.25
22:07:09,17.60,419289,20.58
22:07:12,17.61,419336,20.91
22:07:15,17.61,419382,20.11
22:07:18,17.61,419429,20.44
22:07:21,17.62,419476,20.77
22:07:24,17.62,419522,20.01
22:07:27,17.62,419569,20.36
22:07:30,17.63,419616,20.69
22:07:33,17.63,419662,20.22
22:07:36,17.63,419709,20.55
22:07:39,17.64,419756,20.88
22:07:42,17.64,419802,20.18
22:07:45,17.64,419849,20.51
22:07:48,17.65,419896,20.84
22:07:51,17.65,419942,20.08
22:07:54,17.65,419989,20.41
22:07:57,17.66,420036,20.74
22:08:00,17.66,420082,20.27
22:08:03,17.66,420129,20.60
22:08:06,17.67,420176,20.93
22:08:09,17.67,420222,20.13
22:08:12,17.67,420269,20.46
22:08:15,17.68,420316,20.79
22:08:18,17.68,420362,20.03
22:08:21,17.68,420409,20.38
22:08:24,17.69,420456,20.71
22:08:27,17.69,420502,20.24
22:08:30,17.69,420549,20.57
22:08:33,17.70,420596,20.90
22:08:36,17.70,420642,20.10
22:08:39,17.70,420689,20.43
22:08:42,17.71,420736,20.76
22:08:45,17.71,420782,20.00
22:08:48,17.71,420829,20.35
22:08:51,17.72,420876,20.68
22:08:54,17.72,420922,20.21
22:08:57,17.72,420969,20.54
22:09:00,17.73,421016,20.87
22:09:03,17.73,421062,20.17
22:09:06,17.73,421109,20.50
22:09:09,17.74,421156,20.83
22:09:12,17.74,421202,20.06
22:09:15,17.74,421249,20.39
22:09:18,17.75,421296,20.72
22:09:21,17.75,421342,20.25
22:09:24,17.75,421389,20.58
22:09:27,17.76,421436,20.91
22:09:30,17.76,421482,20.11
22:09:33,17.76,421529,20.44
22:09:36,17.77,421576,20.77
22:09:39,17.77,421622,20.01
22:09:42,17.77,421669,20.36
22:09:45,17.78,421716,20.69
22:09:48,17.78,421762,20.22
22:09:51,17.78,421809,20.55
22:09:54,17.79,421856,20.88
22:09:57,17.79,421902,20.18
22:10:00,17.79,421949,20.51
22:10:03,17.80,421996,20.84
22:10:06,17.80,422042,20.08
22:10:09,17.80,422089,20.41
22:10:12,17.81,422136,20.74
22:10:15,17.81,422182,20.27
22:10:18,17.81,422229,20.60
22:10:21,17.82,422276,20.93
22:10:24,17.82,422322,20.13
22:10:27,17.82,422369,20.46
22:10:30,17.83,422416,20.79
22:10:33,17.83,422462,20.03
22:10:36,17.83,422509,20.38
22:10:39,17.84,422556,20.71
22:10:42,17.84,422602,20.24
22:10:45,17.84,422649,20.57
22:10:48,17.85,422696,20.90
22:10:51,17.85,422742,20.10
22:10:54,17.85,422789,20.43
22:10:57,17.86,422836,20.76
22:11:00,17.86,422882,20.00
22:11:03,17.86,422929,20.35
22:11:06,17.87,422976,20.68
22:11:09,17.87,423022,20.21
22:11:12,17.87,423069,20.54
22:11:15,17.88,423116,20.87
22:11:18,17.88,423162,20.17
22:11:21,17.88,423209,20.50
22:11:24,17.89,423256,20.83
22:11:27,17.89,423302,20.06
22:11:30,17.89,423349,20.39
22:11:33,17.90,423396,20.72
22:11:36,17.90,423442,20.25
22:11:39,17.90,423489,20.58
22:11:42,17.91,423536,20.91
22:11:45,17.91,423582,20.11
22:11:48,17.91,423629,20.44
22:11:51,17.92,423676,20.77
22:11:54,17.92,423722,20.01
22:11:57,17.92,423769,20.36
22:12:00,17.93,423816,20.69
22:12:03,17.93,423862,20.22
22:12:06,17.93,423909,20.55
22:12:09,17.94,423956,20.88
22:12:12,17.94,424002,20.18
22:12:15,17.94,424049,20.51
22:12:18,17.95,424096,20.84
22:12:21,17.95,424142,20.08
22:12:24,17.95,424189,20.41
22:12:27,17.96,424236,20.74
22:12:30,17.96,424282,20.27
22:12:33,17.96,424329,20.60
22:12:36,17.97,424376,20.93
22:12:39,17.97,424422,20.13
22:12:42,17.97,424469,20.46
22:12:45,17.98,424516,20.79
22:12:48,17.98,424562,20.03
22:12:51,17.98,424609,20.38
22:12:54,17.99,424656,20.71
22:12:57,17.99,424702,20.24
22:13:00,17.99,424749,20.57
22:13:03,17.98,424796,20.90
22:13:06,17.97,424842,20.10
22:13:09,17.96,424889,20.43
22:13:12,17.95,424936,20.76
22:13:15,17.94,424982,20.00
22:13:18,17.93,425029,20.35
22:13:21,17.92,425076,20.68
22:13:24,17.91,425122,20.21
22:13:27,17.90,425169,20.54
22:13:30,17.89,425216,20.87
22:13:33,17.88,425262,20.17
22:13:36,17.87,425309,20.50
22:13:39,17.86,425356,20.83
22:13:42,17.85,425402,20.06
22:13:45,17.84,425449,20.39
22:13:48,17.83,425496,20.72
22:13:51,17.82,425542,20.25
22:13:54,17.81,425589,20.58
22:13:57,17.80,425636,20.91
22:14:00,17.79,425682,20.11
22:14:03,17.78,425729,20.44
22:14:06,17.77,425776,20.77
22:14:09,17.76,425822,20.01
22:14:12,17.75,425869,20.36
22:14:15,17.74,425916,20.69
22:14:18,17.73,425962,20.22
22:14:21,17.72,426009,20.55
22:14:24,17.71,426056,20.88
22:14:27,17.70,426102,20.18
22:14:30,17.69,426149,20.51
22:14:33,17.68,426196,20.84
22:14:36,17.67,426242,20.08
22:14:39,17.66,426289,20.41
22:14:42,17.65,426336,20.74
22:14:45,17.64,426382,20.27
22:14:48,17.63,426429,20.60
22:14:51,17.62,426476,20.93
22:14:54,17.61,426522,20.13
22:14:57,17.60,426569,20.46
22:15:00,17.59,426616,20.79
22:15:03,17.58,426662,20.03
22:15:06,17.57,426709,20.38
22:15:09,17.56,426756,20.71
22:15:12,17.55,426802,20.24
22:15:15,17.54,426849,20.57
22:15:18,17.53,426896,20.90
22:15:21,17.52,426942,20.10
22:15:24,17.51,426989,20.43
22:15:27,17.50,427036,20.76
22:15:30,17.49,427082,20.00
22:15:33,17.48,427129,20.35
22:15:36,17.47,427176,20.68
22:15:39,17.46,427222,20.21
22:15:42,17.45,427269,20.54
22:15:45,17.44,427316,20.87
22:15:48,17.43,427362,20.17
22:15:51,17.42,427409,20.50
22:15:54,17.41,427456,20.83
22:15:57,17.40,427502,20.06
22:16:00,17.39,427549,20.39
22:16:03,17.38,427596,20.72
22:16:06,17.37,427642,20.25
22:16:09,17.36,427689,20.58
22:16:12,17.35,427736,20.91
22:16:15,17.34,427782,20.11
22:16:18,17.33,427829,20.44
22:16:21,17.32,427876,20.77
22:16:24,17.31,427922,20.01
22:16:27,17.30,427969,20.36
22:16:30,17.29,428016,20.69
22:16:33,17.28,428062,20.22
22:16:36,17.27,428109,20.55
22:16:39,17.26,428156,20.88
22:16:42,17.25,428202,20.18
22:16:45,17.24,428249,20.51
22:16:48,17.23,428296,20.84
22:16:51,17.22,428342,20.08
22:16:54,17.21,428389,20.41
22:16:57,17.20,428436,20.74
22:17:00,17.19,428482,20.27
22:17:03,17.18,428529,20.60
22:17:06,17.17,428576,20.93
22:17:09,17.16,428622,20.13
22:17:12,17.15,428669,20.46
22:17:15,17.14,428716,20.79
22:17:18,17.13,428762,20.03
22:17:21,17.12,428809,20.38
22:17:24,17.11,428856,20.71
22:17:27,17.10,428902,20.24
22:17:30,17.09,428949,20.57
22:17:33,17.08,428996,20.90
22:17:36,17.07,429042,20.10
22:17:39,17.06,429089,20.43
22:17:42,17.05,429136,20.76
22:17:45,17.04,429182,20.00
22:17:48,17.03,429229,20.35
22:17:51,17.02,429276,20.68
22:17:54,17.01,429322,20.21
22:17:57,17.02,429369,20.54
22:18:00,17.03,429416,20.87
22:18:03,17.04,429462,20.17
22:18:06,17.05,429509,20.50
22:18:09,17.06,429556,20.83
22:18:12,17.07,429602,20.06
22:18:15,17.08,429649,20.39
22:18:18,17.09,429696,20.72
22:18:21,17.10,429742,20.25
22:18:24,17.11,429789,20.58
22:18:27,17.12,429836,20.91
22:18:30,17.13,429882,20.11
22:18:33,17.14,429929,20.44
22:18:36,17.15,429976,20.77
22:18:39,17.16,430022,20.01
22:18:42,17.17,430069,20.36
22:18:45,17.18,430116,20.69
22:18:48,17.19,430162,20.22
22:18:51,17.20,430209,20.55
22:18:54,17.21,430256,20.88
22:18:57,17.22,430302,20.18
22:19:00,17.23,430349,20.51
22:19:03,17.24,430396,20.84
22:19:06,17.25,430442,20.08
22:19:09,17.26,430489,20.41
22:19:12,17.27,430536,20.74
22:19:15,17.28,430582,20.27
22:19:18,17.29,430629,20.60
22:19:21,17.30,430676,20.93
22:19:24,17.31,430722,20.13
22:19:27,17.32,430769,20.46
22:19:30,17.33,430816,20.79
22:19:33,17.34,430862,20.03
22:19:36,17.35,430909,20.38
22:19:39,17.36,430956,20.71
22:19:42,17.37,431002,20.24
22:19:45,17.38,431049,20.57
22:19:48,17.39,431096,20.90
22:19:51,17.40,431142,20.10
22:19:54,17.41,431189,20.43
22:19:57,17.42,431236,20.76
22:20:00,17.43,431282,20.00
22:20:03,17.44,431329,20.35
22:20:06,17.45,431376,20.68
22:20:09,17.46,431422,20.21
22:20:12,17.47,431469,20.54
22:20:15,17.48,431516,20.87
22:20:18,17.49,431562,20.17
22:20:21,17.50,431609,20.50
22:20:24,17.51,431656,20.83
22:20:27,17.52,431702,20.06
22:20:30,17.53,431749,20.39
22:20:33,17.54,431796,20.72
22:20:36,17.55,431842,20.25
22:20:39,17.56,431889,20.58
22:20:42,17.57,431936,20.91
22:20:45,17.58,431982,20.11
22:20:48,17.59,432029,20.44
22:20:51,17.60,432076,20.77
22:20:54,17.61,432122,20.01
22:20:57,17.62,432169,20.36
22:21:00,17.63,432216,20.69
22:21:03,17.64,432262,20.22
22:21:06,17.65,432309,20.55
22:21:09,17.66,432356,20.88
22:21:12,17.67,432402,20.18
22:21:15,17.68,432449,20.51
22:21:18,17.69,432496,20.84
22:21:21,17.70,432542,20.08
22:21:24,17.71,432589,20.41
22:21:27,17.72,432636,20.74
22:21:30,17.73,432682,20.27
22:21:33,17.74,432729,20.60
22:21:36,17.75,432776,20.93
22:21:39,17.76,432822,20.13
22:21:42,17.77,432869,20.46
22:21:45,17.78,432916,20.79
22:21:48,17.79,432962,20.03
22:21:51,17.80,433009,20.38
22:21:54,17.81,433056,20.71
22:21:57,17.82,433102,20.24
22:22:00,17.83,433149,20.57
22:22:03,17.84,433196,20.90
22:22:06,17.85,433242,20.10
22:22:09,17.86,433289,20.43
22:22:12,17.87,433336,20.76
22:22:15,17.88,433382,20.00
22:22:18,17.89,433429,20.35
22:22:21,17.90,433476,20.68
22:22:24,17.91,433522,20.21
22:22:27,17.92,433569,20.54
22:22:30,17.93,433616,20.87
22:22:33,17.94,433662,20.17
22:22:36,17.95,433709,20.50
22:22:39,17.96,433756,20.83
22:22:42,17.97,433802,20.06
22:22:45,17.98,433849,20.39
22:22:48,17.99,433896,20.72
22:22:51,17.98,433942,20.25
22:22:54,17.97,433989,20.58
22:22:57,17.96,434036,20.91
22:23:00,17.95,434082,20.11
22:23:03,17.94,434129,20.44
22:23:06,17.93,434176,20.77
22:23:09,17.92,434222,20.01
22:23:12,17.91,434269,20.36
22:23:15,17.90,434316,20.69
22:23:18,17.89,434362,20.22
22:23:21,17.88,434409,20.55
22:23:24,17.87,434456,20.88
22:23:27,17.86,434502,20.18
22:23:30,17.85,434549,20.51
22:23:33,17.84,434596,20.84
22:23:36,17.83,434642,20.08
22:23:39,17.82,434689,20.41
22:23:42,17.81,434736,20.74
22:23:45,17.80,434782,20.27
22:23:48,17.79,434829,20.60
22:23:51,17.78,434876,20.93
22:23:54,17.77,434922,20.13
22:23:57,17.76,434969,20.46
22:24:00,17.75,435016,20.79
22:24:03,17.74,435062,20.03
22:24:06,17.73,435109,20.38
22:24:09,17.72,435156,20.71
22:24:12,17.71,435202,20.24
22:24:15,17.70,435249,20.57
22:24:18,17.69,435296,20.90
22:24:21,17.68,435342,20.10
22:24:24,17.67,435389,20.43
22:24:27,17.66,435436,20.76
22:24:30,17.65,435482,20.00
22:24:33,17.64,435529,20.35
22:24:36,17.63,435576,20.68
22:24:39,17.62,435622,20.21
22:24:42,17.61,435669,20.54
22:24:45,17.60,435716,20.87
22:24:48,17.59,435762,20.17
22:24:51,17.58,435809,20.50
22:24:54,17.57,435856,20.83
22:24:57,17.56,435902,20.06
22:25:00,17.55,435949,20.39
22:25:03,17.54,435996,20.72
22:25:06,17.53,436042,20.25
22:25:09,17.52,436089,20.58
22:25:12,17.51,436136,20.91
22:25:15,17.50,436182,20.11
22:25:18,17.49,436229,20.44
22:25:21,17.48,436276,20.77
22:25:24,17.47,436322,20.01
22:25:27,17.46,436369,20.36
22:25:30,17.45,436416,20.69
22:25:33,17.44,436462,20.22
22:25:36,17.43,436509,20.55
22:25:39,17.42,436556,20.88
22:25:42,17.41,436602,20.18
22:25:45,17.40,436649,20.51
22:25:48,17.39,436696,20.84
22:25:51,17.38,436742,20.08
22:25:54,17.37,436789,20.41
22:25:57,17.36,436836,20.74
22:26:00,17.35,436882,20.27
22:26:03,17.34,436929,20.60
22:26:06,17.33,436976,20.93
22:26:09,17.32,437022,20.13
22:26:12,17.31,437069,20.46
22:26:15,17.30,437116,20.79
22:26:18,17.29,437162,20.03
22:26:21,17.28,437209,20.38
22:26:24,17.27,437256,20.71
22:26:27,17.26,437302,20.24
22:26:30,17.25,437349,20.57
22:26:33,17.24,437396,20.90
22:26:36,17.23,437442,20.10
22:26:39,17.22,437489,20.43
22:26:42,17.21,437536,20.76
22:26:45,17.20,437582,20.00
22:26:48,17.19,437629,20.35
22:26:51,17.18,437676,20.68
22:26:54,17.17,437722,20.21
22:26:57,17.16,437769,20.54
22:27:00,17.15,437816,20.87
22:27:03,17.14,437862,20.17
22:27:06,17.13,437909,20.50
22:27:09,17.12,437956,20.83
22:27:12,17.11,438002,20.06
22:27:15,17.10,438049,20.39
22:27:18,17.09,438096,20.72
22:27:21,17.08,438142,20.25
22:27:24,17.07,438189,20.58
22:27:27,17.06,438236,20.91
22:27:30,17.05,438282,20.11
22:27:33,17.04,438329,20.44
22:27:36,17.03,438376,20.77
22:27:39,17.02,438422,20.01
22:27:42,17.01,438469,20.36
22:27:45,17.02,438516,20.69
22:27:48,17.03,438562,20.22
22:27:51,17.04,438609,20.55
22:27:54,17.05,438656,20.88
22:27:57,17.06,438702,20.18
22:28:00,17.07,438749,20.51
22:28:03,17.08,438796,20.84
22:28:06,17.09,438842,20.08
22:28:09,17.10,438889,20.41
22:28:12,17.11,438936,20.74
22:28:15,17.12,438982,20.27
22:28:18,17.13,439029,20.60
22:28:21,17.14,439076,20.93
22:28:24,17.15,439122,20.13
22:28:27,17.16,439169,20.46
22:28:30,17.17,439216,20.79
22:28:33,17.18,439262,20.03
22:28:36,17.19,439309,20.38
22:28:39,17.20,439356,20.71
22:28:42,17.21,439402,20.24
22:28:45,17.22,439449,20.57
22:28:48,17.23,439496,20.90
22:28:51,17.24,439542,20.10
22:28:54,17.25,439589,20.43
22:28:57,17.26,439636,20.76
22:29:00,17.27,439682,20.00
22:29:03,17.28,439729,20.35
22:29:06,17.29,439776,20.68
22:29:09,17.30,439822,20.21
22:29:12,17.31,439869,20.54
22:29:15,17.32,439916,20.87
22:29:18,17.33,439962,20.17
22:29:21,17.34,440009,20.50
22:29:24,17.35,440056,20.83
22:29:27,17.36,440102,20.06
22:29:30,17.37,440149,20.39
22:29:33,17.38,440196,20.72
22:29:36,17.39,440242,20.25
22:29:39,17.40,440289,20.58
22:29:42,17.41,440336,20.91
22:29:45,17.42,440382,20.11
22:29:48,17.43,440429,20.44
22:29:51,17.44,440476,20.77
22:29:54,17.45,440522,20.01
22:29:57,17.46,440569,20.36
22:30:00,17.47,440616,20.69
22:30:03,17.48,440662,20.22
22:30:06,17.49,440709,20.55
22:30:09,17.50,440756,20.88
22:30:12,17.51,440802,20.18
22:30:15,17.52,440849,20.51
22:30:18,17.53,440896,20.84
22:30:21,17.54,440942,20.08
22:30:24,17.55,440989,20.41
22:30:27,17.56,441036,20.74
22:30:30,17.57,441082,20.27
22:30:33,17.58,441129,20.60
22:30:36,17.59,441176,20.93
22:30:39,17.60,441222,20.13
22:30:42,17.61,441269,20.46
22:30:45,17.62,441316,20.79
22:30:48,17.63,441362,20.03
22:30:51,17.64,441409,20.38
22:30:54,17.65,441456,20.71
22:30:57,17.66,441502,20.24
22:31:00,17.67,441549,20.57
22:31:03,17.68,441596,20.90
22:31:06,17.69,441642,20.10
22:31:09,17.70,441689,20.43
22:31:12,17.71,441736,20.76
22:31:15,17.72,441782,20.00
22:31:18,17.73,441829,20.35
22:31:21,17.74,441876,20.68
22:31:24,17.75,441922,20.21
22:31:27,17.76,441969,20.54
22:31:30,17.77,442016,20.87
22:31:33,17.78,442062,20.17
22:31:36,17.79,442109,20.50
22:31:39,17.80,442156,20.83
22:31:42,17.81,442202,20.06
22:31:45,17.82,442249,20.39
22:31:48,17.83,442296,20.72
22:31:51,17.84,442342,20.25
22:31:54,17.85,442389,20.58
22:31:57,17.86,442436,20.91
22:32:00,17.87,442482,20.11
22:32:03,17.88,442529,20.44
22:32:06,17.89,442576,20.77
22:32:09,17.90,442622,20.01
22:32:12,17.91,442669,20.36
22:32:15,17.92,442716,20.69
22:32:18,17.93,442762,20.22
22:32:21,17.94,442809,20.55
22:32:24,17.95,442856,20.88
22:32:27,17.96,442902,20.18
22:32:30,17.97,442949,20.51
22:32:33,17.98,442996,20.84
22:32:36,17.99,443042,20.08
22:32:39,17.98,443089,20.41
22:32:42,17.97,443136,20.74
22:32:45,17.96,443182,20.27
22:32:48,17.95,443229,20.60
22:32:51,17.94,443276,20.93
22:32:54,17.93,443322,20.13
22:32:57,17.92,443369,20.46
22:33:00,17.91,443416,20.79
22:33:03,17.90,443462,20.03
22:33:06,17.89,443509,20.38
22:33:09,17.88,443556,20.71
22:33:12,17.87,443602,20.24
22:33:15,17.86,443649,20.57
22:33:18,17.85,443696,20.90
22:33:21,17.84,443742,20.10
22:33:24,17.83,443789,20.43
22:33:27,17.82,443836,20.76
22:33:30,17.81,443882,20.00
22:33:33,17.80,443929,20.35
22:33:36,17.79,443976,20.68
22:33:39,17.78,444022,20.21
22:33:42,17.77,444069,20.54
22:33:45,17.76,444116,20.87
22:33:48,17.75,444162,20.17
22:33:51,17.74,444209,20.50
22:33:54,17.73,444256,20.83
22:33:57,17.72,444302,20.06
22:34:00,17.71,444349,20.39
22:34:03,17.70,444396,20.72
22:34:06,17.69,444442,20.25
22:34:09,17.68,444489,20.58
22:34:12,17.67,444536,20.91
22:34:15,17.66,444582,20.11
22:34:18,17.65,444629,20.44
22:34:21,17.64,444676,20.77
22:34:24,17.63,444722,20.01
22:34:27,17.62,444769,20.36
22:34:30,17.61,444816,20.69
22:34:33,17.60,444862,20.22
22:34:36,17.59,444909,20.55
22:34:39,17.58,444956,20.88
22:34:42,17.57,445002,20.18
22:34:45,17.56,445049,20.51
22:34:48,17.55,445096,20.84
22:34:51,17.54,445142,20.08
22:34:54,17.53,445189,20.41
22:34:57,17.52,445236,20.74
22:35:00,17.51,445282,20.27
22:35:03,17.50,445329,20.60
22:35:06,17.49,445376,20.93
22:35:09,17.48,445422,20.13
22:35:12,17.47,445469,20.46
22:35:15,17.46,445516,20.79
22:35:18,17.45,445562,20.03
22:35:21,17.44,445609,20.38
22:35:24,17.43,445656,20.71
22:35:27,17.42,445702,20.24
22:35:30,17.41,445749,20.57
22:35:33,17.40,445796,20.90
22:35:36,17.39,445842,20.10
22:35:39,17.38,445889,20.43
22:35:42,17.37,445936,20.76
22:35:45,17.36,445982,20.00
22:35:48,17.35,446029,20.35
22:35:51,17.34,446076,20.68
22:35:54,17.33,446122,20.21
22:35:57,17.32,446169,20.54
22:36:00,17.31,446216,20.87
22:36:03,17.30,446262,20.17
22:36:06,17.29,446309,20.50
22:36:09,17.28,446356,20.83
22:36:12,17.27,446402,20.06
22:36:15,17.26,446449,20.39
22:36:18,17.25,446496,20.72
22:36:21,17.24,446542,20.25
22:36:24,17.23,446589,20.58
22:36:27,17.22,446636,20.91
22:36:30,17.21,446682,20.11
22:36:33,17.20,446729,20.44
22:36:36,17.19,446776,20.77
22:36:39,17.18,446822,20.01
22:36:42,17.17,446869,20.36
22:36:45,17.16,446916,20.69
22:36:48,17.15,446962,20.22
22:36:51,17.14,447009,20.55
22:36:54,17.13,447056,20.88
22:36:57,17.12,447102,20.18
22:37:00,17.11,447149,20.51
22:37:03,17.10,447196,20.84
22:37:06,17.09,447242,20.08
22:37:09,17.08,447289,20.41
22:37:12,17.07,447336,20.74
22:37:15,17.06,447382,20.27
22:37:18,17.05,447429,20.60
22:37:21,17.04,447476,20.93
22:37:24,17.03,447522,20.13
22:37:27,17.02,447569,20.46
22:37:30,17.01,447616,20.79
22:37:33,17.02,447662,20.03
22:37:36,17.03,447709,20.38
22:37:39,17.04,447756,20.71
22:37:42,17.05,447802,20.24
22:37:45,17.06,447849,20.57
22:37:48,17.07,447896,20.90
22:37:51,17.08,447942,20.10
22:37:54,17.09,447989,20.43
22:37:57,17.10,448036,20.76
22:38:00,17.11,448082,20.00
22:38:03,17.12,448129,20.35
22:38:06,17.13,448176,20.68
22:38:09,17.14,448222,20.21
22:38:12,17.15,448269,20.54
22:38:15,17.16,448316,20.87
22:38:18,17.17,448362,20.17
22:38:21,17.18,448409,20.50
22:38:24,17.19,448456,20.83
22:38:27,17.20,448502,20.06
22:38:30,17.21,448549,20.39
22:38:33,17.22,448596,20.72
22:38:36,17.23,448642,20.25
22:38:39,17.24,448689,20.58
22:38:42,17.25,448736,20.91
22:38:45,17.26,448782,20.11
22:38:48,17.27,448829,20.44
22:38:51,17.28,448876,20.77
22:38:54,17.29,448922,20.01
22:38:57,17.30,448969,20.36
22:39:00,17.31,449016,20.69
22:39:03,17.32,449062,20.22
22:39:06,17.33,449109,20.55
22:39:09,17.34,449156,20.88
22:39:12,17.35,449202,20.18
22:39:15,17.36,449249,20.51
22:39:18,17.37,449296,20.84
22:39:21,17.38,449342,20.08
22:39:24,17.39,449389,20.41
22:39:27,17.40,449436,20.74
22:39:30,17.41,449482,20.27
22:39:33,17.42,449529,20.60
22:39:36,17.43,449576,20.93
22:39:39,17.44,449622,20.13
22:39:42,17.45,449669,20.46
22:39:45,17.46,449716,20.79
22:39:48,17.47,449762,20.03
22:39:51,17.48,449809,20.38
22:39:54,17.49,449856,20.71
22:39:57,17.50,449902,20.24
22:40:00,17.51,449949,20.57
22:40:03,17.52,449996,20.90
22:40:06,17.53,450042,20.10
22:40:09,17.54,450089,20.43
22:40:12,17.55,450136,20.76
22:40:15,17.56,450182,20.00
22:40:18,17.57,450229,20.35
22:40:21,17.58,450276,20.68
22:40:24,17.59,450322,20.21
22:40:27,17.60,450369,20.54
22:40:30,17.61,450416,20.87
22:40:33,17.62,450462,20.17
22:40:36,17.63,450509,20.50
22:40:39,17.64,450556,20.83
22:40:42,17.65,450602,20.06
22:40:45,17.66,450649,20.39
22:40:48,17.67,450696,20.72
22:40:51,17.68,450742,20.25
22:40:54,17.69,450789,20.58
22:40:57,17.70,450836,20.91
22:41:00,17.71,450882,20.11
22:41:03,17.72,450929,20.44
